158.876220703	-94.60496521	0.340550929308
158.563781738	-94.60496521	0.340046346188
158.256561279	-94.6049728394	0.340412884951
157.700744629	-94.60496521	0.340442299843
156.887939453	-94.6049728394	0.34045124054
156.518127441	-94.6049728394	0.34045535326
156.143615723	-94.6049728394	0.340459227562
155.836486816	-94.60496521	0.340462088585
155.361724854	-94.6049728394	0.340466141701
155.050842285	-94.6049728394	0.340468615294
154.631408691	-94.60496521	0.340471595526
154.134796143	-94.60496521	0.340474814177
153.430847168	-94.60496521	0.340478867292
153.110473633	-94.60496521	0.34048050642
152.227966309	-94.60496521	0.34050565958
151.49230957	-94.599395752	0.340432614088
151.162506104	-94.5957946777	0.340271532536
150.828826904	-94.5921478271	0.340350151062
150.511383057	-94.5886917114	0.3404327631
149.774017334	-94.5809173584	0.340768843889
149.15133667	-94.575592041	0.340496748686
148.644378662	-94.5713653564	0.34206238389
148.338012695	-94.5727996826	0.340556651354
148.017669678	-94.5735626221	0.340429067612
147.629608154	-94.5745391846	0.340342849493
147.323883057	-94.5752792358	0.340346962214
147.015625	-94.5760345459	0.340119719505
146.706939697	-94.5767745972	0.339449495077
146.383392334	-94.5775527954	0.336516797543
146.081634521	-94.5782852173	0.337156623602
145.751434326	-94.5790939331	0.340294659138
145.410614014	-94.5799255371	0.340366303921
145.060516357	-94.5807800293	0.34058368206
144.663360596	-94.5817642212	0.340675532818
144.327819824	-94.5825881958	0.340725511312
143.949981689	-94.5834884644	0.340703964233
143.625976562	-94.5842437744	0.339912414551
143.278839111	-94.585105896	0.339766263962
142.926971436	-94.5859375	0.340495884418
141.595825195	-94.5891723633	0.340781450272
141.293029785	-94.5899047852	0.340814769268
140.946777344	-94.5907287598	0.340838253498
140.567138672	-94.5916595459	0.340851545334
140.252075195	-94.5924224854	0.340838581324
139.765533447	-94.5935821533	0.340057134628
139.16595459	-94.595085144	0.340522676706
137.670928955	-94.598739624	0.340507268906
137.322143555	-94.5995788574	0.34054672718
136.983947754	-94.6003875732	0.340052485466
136.595031738	-94.6013031006	0.340472668409
136.257629395	-94.6021118164	0.340573132038
135.865966797	-94.6030426025	0.340597093105
135.473236084	-94.6039886475	0.339791685343
135.128540039	-94.6048278809	0.34038823843
134.815612793	-94.6056060791	0.340547412634
134.467681885	-94.6064605713	0.340626388788
134.15737915	-94.6072235107	0.340706050396
133.847473145	-94.6080093384	0.340355217457
133.486022949	-94.6089019775	0.340448945761
133.170715332	-94.6096801758	0.340604931116
132.776977539	-94.6106262207	0.340669691563
132.428649902	-94.6114654541	0.340091586113
132.121765137	-94.6122131348	0.339771330357
131.759094238	-94.6130905151	0.3404918015
131.432983398	-94.613861084	0.340230882168
131.074951172	-94.6147384644	0.33904749155
130.681396484	-94.6156845093	0.340453505516
130.346435547	-94.6165008545	0.340571045876
129.942718506	-94.6174545288	0.340695679188
129.607330322	-94.6182556152	0.340682685375
129.230865479	-94.619178772	0.339315772057
128.836700439	-94.6201248169	0.340135723352
128.500671387	-94.6209335327	0.340634405613
128.199768066	-94.6216506958	0.340627759695
127.840789795	-94.6225204468	0.339612185955
127.535827637	-94.6232528687	0.338518977165
127.223114014	-94.6240310669	0.340320825577
126.896209717	-94.6248321533	0.340736567974
126.58001709	-94.6255950928	0.339174807072
126.237060547	-94.6264343262	0.337519347668
125.888153076	-94.627281189	0.340499192476
125.533752441	-94.6281433105	0.341276943684
125.197021484	-94.6289520264	0.34095042944
124.87322998	-94.629737854	0.34102755785
124.532501221	-94.630569458	0.34110224247
124.140838623	-94.6315231323	0.341049343348
123.817749023	-94.6322937012	0.341032505035
123.514007568	-94.6330566406	0.341035336256
123.105407715	-94.6340255737	0.34102678299
122.697570801	-94.6350250244	0.341011673212
122.307189941	-94.6359558105	0.341000646353
121.936676025	-94.6368408203	0.340439468622
121.545715332	-94.6377868652	0.339858651161
121.21081543	-94.6386184692	0.339409857988
120.869140625	-94.6394348145	0.337721794844
120.532012939	-94.6402587891	0.340310782194
120.21270752	-94.6410369873	0.338697075844
119.786712646	-94.6420593262	0.338485658169
119.42477417	-94.6429367065	0.341414660215
119.078308105	-94.6437835693	0.341453850269
118.613800049	-94.6449050903	0.341013401747
118.286468506	-94.6457061768	0.341116964817
117.954071045	-94.6465072632	0.341111958027
117.62210083	-94.647315979	0.341062963009
117.311279297	-94.6480789185	0.341053664684
116.99697876	-94.6488265991	0.341055750847
116.636505127	-94.6496963501	0.341046452522
116.226379395	-94.6506958008	0.341013133526
115.925354004	-94.6514129639	0.340278476477
115.509643555	-94.6524124146	0.339342296124
115.199798584	-94.6531524658	0.339496344328
114.873901367	-94.6539535522	0.338075518608
114.508758545	-94.6548461914	0.339732855558
114.155029297	-94.6557006836	0.339278489351
113.772521973	-94.6566390991	0.337664395571
113.392333984	-94.6575622559	0.341142326593
113.010772705	-94.6584777832	0.339326202869
112.600708008	-94.6594772339	0.338964670897
112.222839355	-94.6603927612	0.358235418797
111.922332764	-94.6611099243	0.356537729502
111.549499512	-94.6620025635	0.352479666471
111.186798096	-94.6628875732	0.352882355452
110.81362915	-94.6637878418	0.352616786957
110.441467285	-94.6646957397	0.353243947029
110.014770508	-94.6657409668	0.352604776621
109.651733398	-94.6666259766	0.34975361824
109.350524902	-94.6673583984	0.349957704544
109.040344238	-94.6681060791	0.35261631012
108.727539062	-94.6688690186	0.341682851315
108.320739746	-94.6698608398	0.334672421217
107.911315918	-94.6708526611	0.341458261013
107.518798828	-94.6717987061	0.339684844017
107.191375732	-94.6725997925	0.338020116091
106.790161133	-94.6735534668	0.341970920563
106.349456787	-94.6746368408	0.33850467205
105.904052734	-94.6757049561	0.339112520218
105.473419189	-94.6767501831	0.343199908733
105.037994385	-94.6778106689	0.338771939278
104.649536133	-94.6787414551	0.33729237318
104.276641846	-94.679649353	0.339632153511
103.909332275	-94.6805343628	0.342925608158
103.563140869	-94.6813735962	0.342090457678
103.142059326	-94.6824035645	0.340390503407
102.721618652	-94.6834106445	0.341817557812
102.313354492	-94.6844177246	0.341064333916
101.878997803	-94.6854629517	0.341452509165
101.449066162	-94.6865081787	0.341153144836
